Video ID,Title,Description,Channel Title,Video Published At,Video URL,Keyword Tags,YouTube Video Category,Video Duration,View Count,Comment Count,Location of Recording,Topics,Captions Available,Caption Text
ZmDBbnmKpqQ,Olivia Rodrigo - drivers license (Official Video),Listen to 'drivers license' out now: https://smarturl.it/driverslicense Pre-order the debut album SOUR: ...,OliviaRodrigoVEVO,2021-01-08T05:00:22Z,https://www.youtube.com/watch?v=ZmDBbnmKpqQ,"Olivia, Rodrigo, drivers, license, Pop, 한글자막, 日本語字幕, subtítulos en español, Türkçe Altyazılı, Phụ đề tiếng Việt, Subtitles in Tagalog, Teks dalam Bahasa Indonesia, उपशीर्षक हिंदी में, Sarikata Dalam Bahasa Malaysia, คำบรรยายภาษาไทย, オリビア・ロドリゴ, 올리비아 로드리고, 奧莉維亞, 奥莉维娅罗德里戈",10,PT4M7S,563694645,319378,,"https://en.wikipedia.org/wiki/Independent_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",TRUE,"♪ ♪ ♪ I got my drivers license last week ♪ ♪ Just like we always talked about ♪ ♪ ‘Cause you were so excited for me ♪ ♪ To finally drive up to your house ♪ ♪ But today I drove through the suburbs ♪ ♪ Crying 'cause you weren’t around ♪ ♪ ♪ ♪ And you’re probably
With that blonde girl ♪ ♪ Who always made me doubt ♪ ♪ She’s so much older than me ♪ ♪ She’s everything I’m insecure about ♪ ♪ Yeah, today
I drove through the suburbs ♪ ♪ ‘Cause how could I
Ever love someone else ♪ ♪ ♪ ♪ And I know we weren’t perfect
But I’ve never felt this way ♪ ♪ For no one ♪ ♪ And I just can’t imagine
How you could be so okay ♪ ♪ Now that I’m gone ♪ ♪ Guess you didn’t mean
What you wrote in that song about me ♪ ♪ 'Cause you said forever
Now I drive alone past your street ♪ ♪ ♪ ♪ And all my friends are tired ♪ ♪ Of hearing how much I miss you but ♪ ♪ I kinda feel sorry for them ♪ ♪ ‘Cause they’ll never know you
The way that I do ♪ ♪ Yeah today I drove through the suburbs ♪ ♪ And pictured I was driving home to you ♪ ♪ ♪ ♪ And I know we weren’t perfect
But I’ve never felt this way ♪ ♪ For no one ♪ ♪ Oh, and I just can’t imagine
How you could be so okay ♪ ♪ Now that I’m gone ♪ ♪ I guess you didn’t mean
What you wrote in that song about me ♪ ♪ ‘Cause you said forever
Now I drive alone past your street ♪ ♪ ♪ ♪ Red lights ♪ ♪ Stop signs ♪ ♪ I still see your face ♪ ♪ In the white cars ♪ ♪ Front yards ♪ ♪ Can’t drive past the places ♪ ♪ We used to ♪ ♪ Go to ♪ ♪ ‘Cause I still fucking love you, babe ♪ ♪ Ooh, ooh ♪ ♪ Sidewalks ♪ ♪ We crossed ♪ ♪ I still hear your voice ♪ ♪ In the traffic ♪ ♪ We’re laughing ♪ ♪ Over all the noise ♪ ♪ God I’m so blue ♪ ♪ Know we’re through ♪ ♪ But I still fucking love you, babe ♪ ♪ Ooh, ooh ♪ ♪ I know we weren’t perfect
But I’ve never felt this way ♪ ♪ For no one ♪ ♪ And I just can’t imagine
How you could be so okay ♪ ♪ Now that I’m gone ♪ ♪ Guess you didn’t mean
What you wrote in that song about me ♪ ♪ 'Cause you said forever
Now I drive alone past your street ♪ ♪ Yeah, you said forever
Now I drive alone past your street ♪"
JT0MmZcJ2Vw,ChuChu TV Classics - Numbers Song - Learn to Count from 1 to 10 | Nursery Rhymes and Kids Songs,This song is available to listen on all music streaming platforms.- https://orcd.co/chuchutvhits Please Subscribe to our channel ...,ChuChu TV Nursery Rhymes & Kids Songs,2020-01-03T11:00:06Z,https://www.youtube.com/watch?v=JT0MmZcJ2Vw,"chuchu tv songs 2019, chuchu tv, chuchutv, children songs, baby songs, best nursery rhymes, babies videos, toddler songs, songs for babies, children's story, kindergarten songs, videos for babies, sing-along, children learning, education, kid songs, babies songs, Nursery Rhymes, kids video songs, sing-along songs, best kids songs, kids videos, kids song, Numbers Song, Learn to Count from 1 to 10",27,PT4M38S,553326734,0,,https://en.wikipedia.org/wiki/Music,FALSE,
ByoOG8KDsY0,Famous Music from a lot of Percussion Instruments! #shorts,YouTube Members get extra videos every week for less than a $1!,Joe Porter,2021-06-27T18:45:55Z,https://www.youtube.com/watch?v=ByoOG8KDsY0,"Percussion instruments, Famous music, Music instruments, Famous instruments, Percussion music, Famous music on a lot of percussion instruments, Famous music on a lot of percussion instruments!, Famous music on a lot of percussion instruments! #shorts, Marimba, Timpani, Glockenspiel, Steel pan, Xylophone, Snare drum, Drum set",10,PT58S,520314885,58615,,https://en.wikipedia.org/wiki/Music,FALSE,
jfKfPfyJRdk,lofi hip hop radio 📚 beats to relax/study to,"Listen on Spotify, Apple music and more → https://fanlink.tv/lofigirl-music | New Christmas Radio is out now!",Lofi Girl,2022-07-12T12:12:29Z,https://www.youtube.com/watch?v=jfKfPfyJRdk,"lo-fi, lo fi, lofi, lofi hiphop, lo-fi hiphop, lo fi hiphop, hiphop, hip hop, lofi hip hop, lo-fi hip hop, lo fi hip hop, lofi radio, lo-fi radio, lo fi radio, lofi hip hop radio, lo-fi hip hop radio, lo fi hip hop radio, chilledcow, chilled cow, chilledcow radio, chilled cow radio, chilledcow station, lofi radio chilledcow, chillhop, study music, lofi hip hop radio - beats to relax\/study to, beats to relax, music to study, radio, relaxing music, playlist, music",10,P0D,486818767,0,,"https://en.wikipedia.org/wiki/Hip_hop_music, https://en.wikipedia.org/wiki/Music",FALSE,
QU9c0053UAU,정국 (Jung Kook) &#39;Seven (feat. Latto)&#39; Official MV,정국 (Jung Kook) 'Seven (feat. Latto)' Official MV 'Seven (feat. Latto)' Release Listen to 'Seven': https://ingrv.es/Seven Credits: ...,HYBE LABELS,2023-07-14T04:00:00Z,https://www.youtube.com/watch?v=QU9c0053UAU,"HYBE, HYBE LABELS, 하이브, 하이브레이블즈, 정국, Jung Kook, Seven",10,PT3M47S,468416461,1358562,,"https://en.wikipedia.org/wiki/Electronic_music, https://en.wikipedia.org/wiki/Hip_hop_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia, https://en.wikipedia.org/wiki/Pop_music",TRUE,"Weight of the world on your shoulders I kiss your waist and ease your mind I must be favored to know ya I take my hands and trace your lines It’s the way that we can ride Think I met you in another life So break me off another time You wrap around me and you give me life And that’s why night after night I’ll be lovin’ you right Monday Tuesday Wednesday Thursday Friday Saturday Sunday Monday Tuesday Wednesday Thursday Friday Seven days a week Every hour every minute every second You know night after night I’ll be lovin’ you right Seven days a week You love when I jump right in All of me I’m offering Show you what devotion is Deeper than the ocean is Wind it back I’ll take it slow Leave you with that afterglow Show you what devotion is Deeper than the ocean is It’s the way that we can ride Think I met you in another life So break me off another time You wrap around me and you give me life And that’s why night after night I’ll be lovin you right Monday Tuesday Wednesday Thursday Friday Saturday Sunday Monday Tuesday Wednesday Thursday Friday Seven days a week Every hour every minute every second You know night after night I’ll be lovin you right Seven days a week Monday Tuesday Wednesday Thursday Friday Saturday Sunday Monday Tuesday Wednesday Thursday Friday Seven days a week Every hour every minute every second You know night after night I’ll be lovin you right Seven days a week Tightly take control Tightly take his soul Take your phone put it in the camera roll Leave them clothes at the door What you waiting for, better come and hit ya goals He jump in it both feet Going to the sun-up, we ain’t getting no sleep Seven days a week, seven different sheets, Seven different angles I can be your fantasy Open up say ahhh Come here baby let me swallow your pride What you on I can match your vibe Hit me up and I’mma Cha Cha Slide You make Mondays feel like weekends I make him never think about cheatin’ Got you skipping work and meetings, fuck it, let’s sleep in Seven days a week Monday Tuesday Wednesday Thursday Friday Saturday Sunday Monday Tuesday Wednesday Thursday Friday Seven days a week Every hour every minute every second You know night after night I’ll be lovin’ you right Seven days a week Monday Tuesday Wednesday Thursday Friday Saturday Sunday Monday Tuesday Wednesday Thursday Friday Seven days a week Every hour every minute every second You know night after night I’ll be lovin’ you right Seven days a week"
s1tAYmMjLdY,blink-182 - I Miss You (Official Video),Music video by blink-182 performing I Miss You. (C) 2003 Geffen Records #Blink192 #IMissYou #Vevo.,blink182VEVO,2009-06-17T05:23:10Z,https://www.youtube.com/watch?v=s1tAYmMjLdY,"blink-182, Geffen, Pop, blink 182 i miss you, blink 182 vevo",10,PT3M50S,439105194,107259,,"https://en.wikipedia.org/wiki/Independent_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music, https://en.wikipedia.org/wiki/Rock_music",FALSE,
FCUk7rIBBAE,Wizkid - Joro (Official Video),"""Joro"" Out Now! https://smarturl.it/xJoro Follow Wizkid: https://www.instagram.com/wizkidayo/ ...",WizkidVEVO,2019-09-30T20:55:00Z,https://www.youtube.com/watch?v=FCUk7rIBBAE,"Joro new Wizkid, Wizkid Music, Wizkid VEVO, Wizkid YoTube, New Wizkid Music, Wizkid Joro, Starboy, Starboy Music, Wizkid 2019, Joro Starboy, Afrobeat, New wizkid Afrobeat, Joro, Rap, Starboy/RCA Records, Wizkid",10,PT4M24S,294444527,27017,,"https://en.wikipedia.org/wiki/Hip_hop_music, https://en.wikipedia.org/wiki/Independent_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Latin_America, https://en.wikipedia.org/wiki/Pop_music, https://en.wikipedia.org/wiki/Reggae, https://en.wikipedia.org/wiki/Soul_music",FALSE,
#NAME?,Make a song with THESE Emoji?? (EPIC),Join my channel to get access to exclusive perks!! ⬇️   https://www.youtube.com/channel/UCwSaacj6JmPWffsE_3t5Zhw/join ...,Landen Purifoy,2023-12-20T15:05:00Z,https://www.youtube.com/watch?v=-uT14vLwn14,"emoji challenge, music challenge, emoji music challenge, emoji beatbox, beatbox emoji, guitar challenge, emoji TikToks, emoji shorts, musician, best musicians 2023, best artists 2023, drums, piano, talkbox, how to play talkbox, electrospit, tubeless talkbox, final countdown, how to play the final countdown, final countdown trumpet",10,PT30S,287256743,19760,,"https://en.wikipedia.org/wiki/Hip_hop_music, https://en.wikipedia.org/wiki/Music",TRUE,[Music] b b [Music] b b [Music] b b b b b b b b
B5csN8gQY4E,ABC Songs for Children - ABCD Song in Alphabet Water Park - Phonics Songs &amp; Nursery Rhymes,"Have fun listening to ChuChu TV's songs on Spotify: https://chuchu.me/Spotify ""ABCD Song"" - ABC Songs For Children ChuChu, ...",ChuChu TV Nursery Rhymes & Kids Songs,2013-08-24T13:32:13Z,https://www.youtube.com/watch?v=B5csN8gQY4E,"abc song, ABC Songs for Children, abc rhymes for children, Alphabet Song, abc rhymes, abc nursery rhymes, abc, abcd songs, abcd rhymes for children, Cartoon, Animation, children, play, nursery rhymes, kids songs, rhymes, songs for children, rhyme, kids, rhymes for children, children songs, children rhymes, nursery rhyme lyrics, songs, song, alphabet songs for children, music for children, Twinkle Twinkle Little Star, playing, water rides, Education, water park, rides, slides, water, phonics",27,PT2M38S,285567913,0,,https://en.wikipedia.org/wiki/Music,FALSE,
5vsOv_bcnhs,Chuttamalle | Devara Second Single | NTR | Janhvi Kapoor | Anirudh Ravichander | Shilpa Rao | 27 Sep,"Here's #Chuttamalle from Devara Part - 1 ft. NTR, Janhvi Kapoor. Written & Directed by Koratala Siva. The Film's music is ...",T-Series Telugu,2024-08-05T11:34:12Z,https://www.youtube.com/watch?v=5vsOv_bcnhs,"Telugu New song, Telugu Songs, New Songs, Songs Telugu, T-Series, Telugu Video Songs, Latest telugu Songs, telugu songs, latest video, Chuttamalle Lyricla Video, Chuttamalle Devara, Chuttamalle NTR, Chuttamalle Janhvi Kapoor, Chuttamalle Anirudh Ravichander, Chuttamalle Shilpa Rao, Chuttamalle New Song, Chuttamalle Devara Second Single, Devara Second Single, ntr new song, ntr song telugu, ntr Latest songs, Chuttamalle Telugu Song, Anirudh Ravichander, Ramajogayya Sastry",10,PT3M45S,272314560,67137,,"https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia",FALSE,
lhnmVSB-Rxc,Saad Lamjarred - Ghazali (EXCLUSIVE Music Video) | 2018 | ( سعد لمجرد - غزالي ( فيديو كليب حصرياً,Listen to Ghazali on all Platforms: https://saadlamjarred.lnk.to/GhazaliID Subscribe to Saad Lamjarred Official Channel: ...,Saad Lamjarred | سعد لمجرد,2018-03-09T20:07:01Z,https://www.youtube.com/watch?v=lhnmVSB-Rxc,"Ghazali, غزالي, Saad Lamjarred, سعد لمجرد, saad lamjarred, saad lamjarred 2018, saad lamjarred lmima يا لميمة, UC9hJ, saad, saad lmjarad, saad lamjared, Saad Lamjarred 2018, sa3d lamjarred 2018, اغنية غزالي, سعد المجرد غزالي, غزالي سعد المجرد, ghazali saad lamjarred, saad lamjarred ghazali, سعد لمجرد غزالي, غزالي سعد لمجرد, ghazali saad, saad ghazali, سعد غزالي, ghazali, سعد لمجرد 2018, غزالي غزالي, ghazali ghazali",10,PT3M57S,252090279,171261,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia, https://en.wikipedia.org/wiki/Pop_music",TRUE,"My beauty, what’s wrong with her ? Radiant and indifferent She impressed me with her beauty She took me to her world Oh ! Give me A Medicine to relax My heart is suffering My love is tormenting me My beauty My beauty Her beauty has no equal She smiled at me then left Crazy, she drove me crazy Oh poor me Who knows how i feel Nobody attracts me more than her Bring me my beauty My beauty My beauty Oh My beauty My beauty Oh Oh she is splendid Posh and self-confident Everyone supports her Precious and likes no one Oh she talked to me It was a pleasure Oh finally I found her next to me My love My love A Person like no other She drove me crazy I fell in love at first sight Oh what happened to me? Dana dana dani My Heart is the responsible Bring me my beauty My beauty My beauty Oh My beauty My beauty Oh My beauty My beauty Oh My beauty My beauty Oh My beauty My beauty Oh My beauty My beauty My beauty My beauty Oh My beauty My beauty Oh"
BcqxLCWn-CE,Lauv - I Like Me Better [Official Video],"Official Music Video for ""I Like Me Better"" by Lauv I met you when I was 18. is a collection of songs, a story. about making a big ...",Lauv,2017-08-10T14:00:34Z,https://www.youtube.com/watch?v=BcqxLCWn-CE,"lauv, i like me better, i like me better when i'm with you, official video, ilmb, i like me better video, lauv i like me better, love, lav, ari, Ari Staprans Leff, staprans, leff, pop, pop music, music, I like me better, I'm so tired, I'm so tired..., im so tired, like, me, better, official, video",10,PT3M26S,244457282,32931,,"https://en.wikipedia.org/wiki/Electronic_music, https://en.wikipedia.org/wiki/Independent_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",TRUE,[Music] to be young and in love in New York City do not know who I am but still know that I'm good long as you're here with me to be drunk and in love in New York City made that into morning coffee burning through the hours talking damn I like me better when I'm with you I like me better when I'm with you I knew from the first time I stay for a long time cuz I like me better I like me better when I'm with you [Music] [Music] I don't know what it is but I got that feeling waking up in this bed next to you swear the room you got no ceing if we lay let the day just pass Us by I might get to too much talking I might have to tell you something damn I like me when with you I like better when I'm with you I knew from the first time I stay for a long time cuz I like me better when I like me better when I'm with you [Music] stay stay stay here with me stay you are stay you are [Music] oh stay you are stay you are stay here with me with me I like me better when I'm with you do I like me better when I'm with you I knew from the first time I say for a long time CU I like me better when I like me better when I'm with you [Music] I [Music] I I like better when with you
DiV48J0uB_Y,The Fruit Friends Song - ChuChu TV Baby Nursery Rhymes and Kids Songs,"Check out the new Vegetable Dance Party song! - https://youtu.be/seCqGIm4QUg Get ready for a super fun dance party! ""The Fruit ...",ChuChu TV Nursery Rhymes & Kids Songs,2021-08-07T11:30:01Z,https://www.youtube.com/watch?v=DiV48J0uB_Y,"fruits song, fruit dance, fruits for kids, learn fruits, learn fruits for kids, the fruit friends, baby songs and dance, children songs, baby songs, nursery rhymes baby, nursery rhymes for babies, baby songs a b c d, songs for babies, baby songs nursery rhymes, videos for babies, sing-along, kid songs, babies songs, Nursery Rhymes, sing-along songs, baby songs lyrics, nursery rhymes playlist for children, kids song, baby songs new, chuchu tv, chuchu tv songs",27,PT5M42S,240489929,0,,https://en.wikipedia.org/wiki/Music,TRUE,me [Music] [Applause] [Music] i'm an apple i'm an apple i'm an apple i'm an apple [Music] [Music] i'm a banana i'm a banana i'm a banana [Music] i'm an orange i'm an orange i'm an orange [Music] i'm a mango i'm a mango i'm a mango [Music] [Applause] [Music] i'm [Music] i'm i am a plum i'm a plum i am a plum [Music] i'm a pomegranate i'm a pomegranate i'm a pomegranate [Music] [Music] i'm a guava i'm a guava [Music] [Applause] [Music] [Music] i am a lemon i'm a lemon i'm a lemon [Music] hi kids we hope you liked the video subscribe for more videos thank you bye-bye it's the first day of school first day of school riding in daddy's car is lots of fun lots [Music] lots of fun welcome home baby welcome back from school teddy bear and i were playing on the seesaw [Music] you
DiV48J0uB_Y,The Fruit Friends Song - ChuChu TV Baby Nursery Rhymes and Kids Songs,"Check out the new Vegetable Dance Party song! - https://youtu.be/seCqGIm4QUg Get ready for a super fun dance party! ""The Fruit ...",ChuChu TV Nursery Rhymes & Kids Songs,2021-08-07T11:30:01Z,https://www.youtube.com/watch?v=DiV48J0uB_Y,"fruits song, fruit dance, fruits for kids, learn fruits, learn fruits for kids, the fruit friends, baby songs and dance, children songs, baby songs, nursery rhymes baby, nursery rhymes for babies, baby songs a b c d, songs for babies, baby songs nursery rhymes, videos for babies, sing-along, kid songs, babies songs, Nursery Rhymes, sing-along songs, baby songs lyrics, nursery rhymes playlist for children, kids song, baby songs new, chuchu tv, chuchu tv songs",27,PT5M42S,240489929,0,,https://en.wikipedia.org/wiki/Music,TRUE,me [Music] [Applause] [Music] i'm an apple i'm an apple i'm an apple i'm an apple [Music] [Music] i'm a banana i'm a banana i'm a banana [Music] i'm an orange i'm an orange i'm an orange [Music] i'm a mango i'm a mango i'm a mango [Music] [Applause] [Music] i'm [Music] i'm i am a plum i'm a plum i am a plum [Music] i'm a pomegranate i'm a pomegranate i'm a pomegranate [Music] [Music] i'm a guava i'm a guava [Music] [Applause] [Music] [Music] i am a lemon i'm a lemon i'm a lemon [Music] hi kids we hope you liked the video subscribe for more videos thank you bye-bye it's the first day of school first day of school riding in daddy's car is lots of fun lots [Music] lots of fun welcome home baby welcome back from school teddy bear and i were playing on the seesaw [Music] you
DiV48J0uB_Y,The Fruit Friends Song - ChuChu TV Baby Nursery Rhymes and Kids Songs,"Check out the new Vegetable Dance Party song! - https://youtu.be/seCqGIm4QUg Get ready for a super fun dance party! ""The Fruit ...",ChuChu TV Nursery Rhymes & Kids Songs,2021-08-07T11:30:01Z,https://www.youtube.com/watch?v=DiV48J0uB_Y,"fruits song, fruit dance, fruits for kids, learn fruits, learn fruits for kids, the fruit friends, baby songs and dance, children songs, baby songs, nursery rhymes baby, nursery rhymes for babies, baby songs a b c d, songs for babies, baby songs nursery rhymes, videos for babies, sing-along, kid songs, babies songs, Nursery Rhymes, sing-along songs, baby songs lyrics, nursery rhymes playlist for children, kids song, baby songs new, chuchu tv, chuchu tv songs",27,PT5M42S,240489929,0,,https://en.wikipedia.org/wiki/Music,TRUE,me [Music] [Applause] [Music] i'm an apple i'm an apple i'm an apple i'm an apple [Music] [Music] i'm a banana i'm a banana i'm a banana [Music] i'm an orange i'm an orange i'm an orange [Music] i'm a mango i'm a mango i'm a mango [Music] [Applause] [Music] i'm [Music] i'm i am a plum i'm a plum i am a plum [Music] i'm a pomegranate i'm a pomegranate i'm a pomegranate [Music] [Music] i'm a guava i'm a guava [Music] [Applause] [Music] [Music] i am a lemon i'm a lemon i'm a lemon [Music] hi kids we hope you liked the video subscribe for more videos thank you bye-bye it's the first day of school first day of school riding in daddy's car is lots of fun lots [Music] lots of fun welcome home baby welcome back from school teddy bear and i were playing on the seesaw [Music] you
DiV48J0uB_Y,The Fruit Friends Song - ChuChu TV Baby Nursery Rhymes and Kids Songs,"Check out the new Vegetable Dance Party song! - https://youtu.be/seCqGIm4QUg Get ready for a super fun dance party! ""The Fruit ...",ChuChu TV Nursery Rhymes & Kids Songs,2021-08-07T11:30:01Z,https://www.youtube.com/watch?v=DiV48J0uB_Y,"fruits song, fruit dance, fruits for kids, learn fruits, learn fruits for kids, the fruit friends, baby songs and dance, children songs, baby songs, nursery rhymes baby, nursery rhymes for babies, baby songs a b c d, songs for babies, baby songs nursery rhymes, videos for babies, sing-along, kid songs, babies songs, Nursery Rhymes, sing-along songs, baby songs lyrics, nursery rhymes playlist for children, kids song, baby songs new, chuchu tv, chuchu tv songs",27,PT5M42S,240489929,0,,https://en.wikipedia.org/wiki/Music,TRUE,me [Music] [Applause] [Music] i'm an apple i'm an apple i'm an apple i'm an apple [Music] [Music] i'm a banana i'm a banana i'm a banana [Music] i'm an orange i'm an orange i'm an orange [Music] i'm a mango i'm a mango i'm a mango [Music] [Applause] [Music] i'm [Music] i'm i am a plum i'm a plum i am a plum [Music] i'm a pomegranate i'm a pomegranate i'm a pomegranate [Music] [Music] i'm a guava i'm a guava [Music] [Applause] [Music] [Music] i am a lemon i'm a lemon i'm a lemon [Music] hi kids we hope you liked the video subscribe for more videos thank you bye-bye it's the first day of school first day of school riding in daddy's car is lots of fun lots [Music] lots of fun welcome home baby welcome back from school teddy bear and i were playing on the seesaw [Music] you
